;Zustandsname;Flächenheizer oben;Flächenheizer unten;FIT PT100;Druck Formwerkzeug;Stempelposition;Stempelgeschwindigkeit
09:22:34.301000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.302000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.303000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.304000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.305000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.306000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.307000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.308000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.309000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.310000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.311000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.312000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.313000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.314000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.315000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.316000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.317000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.318000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.319000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.320000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.321000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.322000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.323000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.324000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.325000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.326000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.327000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.328000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.329000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.330000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.331000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.332000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.333000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.334000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.335000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.336000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.337000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.338000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.339000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.340000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.341000;S2: Bearbeitung Heizen;100.000;100.230;0.000;0.000;0.000;0.000
09:22:34.342000;S2: Bearbeitung Heizen;100.000;100.230;0.000;0.000;0.000;0.000
09:22:34.343000;S2: Bearbeitung Heizen;100.000;100.230;0.000;0.000;0.000;0.000
09:22:34.344000;S2: Bearbeitung Heizen;100.000;100.230;0.000;0.000;0.000;0.000
09:22:34.345000;S2: Bearbeitung Heizen;100.000;100.230;0.000;0.000;0.000;0.000
09:22:34.346000;S2: Bearbeitung Heizen;100.000;100.230;0.000;0.000;0.000;0.000
09:22:34.347000;S2: Bearbeitung Heizen;100.000;100.230;0.000;0.000;0.000;0.000
09:22:34.348000;S2: Bearbeitung Heizen;100.000;100.230;0.000;0.000;0.000;0.000
09:22:34.349000;S2: Bearbeitung Heizen;100.000;100.230;0.000;0.000;0.000;0.000
09:22:34.350000;S2: Bearbeitung Heizen;100.000;100.230;0.000;0.000;0.000;0.000
09:22:34.351000;S2: Bearbeitung Heizen;100.000;100.230;0.000;0.000;0.000;0.000
09:22:34.352000;S2: Bearbeitung Heizen;100.000;100.230;0.000;0.000;0.000;0.000
09:22:34.353000;S2: Bearbeitung Heizen;100.000;100.230;0.000;0.000;0.000;0.000
09:22:34.354000;S2: Bearbeitung Heizen;100.000;100.230;0.000;0.000;0.000;0.000
09:22:34.355000;S2: Bearbeitung Heizen;100.000;100.230;0.000;0.000;0.000;0.000
09:22:34.356000;S2: Bearbeitung Heizen;100.000;100.230;0.000;0.000;0.000;0.000
09:22:34.357000;S2: Bearbeitung Heizen;100.000;100.230;0.000;0.000;0.000;0.000
09:22:34.358000;S2: Bearbeitung Heizen;100.000;100.230;0.000;0.000;0.000;0.000
09:22:34.359000;S2: Bearbeitung Heizen;100.000;100.230;0.000;0.000;0.000;0.000
09:22:34.360000;S2: Bearbeitung Heizen;100.000;100.230;0.000;0.000;0.000;0.000
09:22:34.361000;S2: Bearbeitung Heizen;100.000;100.230;0.000;0.000;0.000;0.000
09:22:34.362000;S2: Bearbeitung Heizen;100.000;100.230;0.000;0.000;0.000;0.000
09:22:34.363000;S2: Bearbeitung Heizen;100.000;100.230;0.000;0.000;0.000;0.000
09:22:34.364000;S2: Bearbeitung Heizen;100.000;100.230;0.000;0.000;0.000;0.000
09:22:34.365000;S2: Bearbeitung Heizen;100.000;100.230;0.000;0.000;0.000;0.000
09:22:34.366000;S2: Bearbeitung Heizen;100.000;100.230;0.000;0.000;0.000;0.000
09:22:34.367000;S2: Bearbeitung Heizen;100.000;100.230;0.000;0.000;0.000;0.000
09:22:34.368000;S2: Bearbeitung Heizen;100.000;100.230;0.000;0.000;0.000;0.000
09:22:34.369000;S2: Bearbeitung Heizen;100.000;100.230;0.000;0.000;0.000;0.000
09:22:34.370000;S2: Bearbeitung Heizen;100.000;100.230;0.000;0.000;0.000;0.000
09:22:34.371000;S2: Bearbeitung Heizen;100.000;100.230;0.000;0.000;0.000;0.000
09:22:34.372000;S2: Bearbeitung Heizen;100.000;100.230;0.000;0.000;0.000;0.000
09:22:34.373000;S2: Bearbeitung Heizen;100.000;100.230;0.000;0.000;0.000;0.000
09:22:34.374000;S2: Bearbeitung Heizen;100.000;100.230;0.000;0.000;0.000;0.000
09:22:34.375000;S2: Bearbeitung Heizen;100.000;100.230;0.000;0.000;0.000;0.000
09:22:34.376000;S2: Bearbeitung Heizen;100.000;100.230;0.000;0.000;0.000;0.000
09:22:34.377000;S2: Bearbeitung Heizen;100.000;100.230;0.000;0.000;0.000;0.000
09:22:34.378000;S2: Bearbeitung Heizen;100.000;100.230;0.000;0.000;0.000;0.000
09:22:34.379000;S2: Bearbeitung Heizen;100.000;100.230;0.000;0.000;0.000;0.000
09:22:34.380000;S2: Bearbeitung Heizen;100.000;100.230;0.000;0.000;0.000;0.000
09:22:34.381000;S2: Bearbeitung Heizen;100.000;100.230;0.000;0.000;0.000;0.000
09:22:34.382000;S2: Bearbeitung Heizen;100.000;100.230;0.000;0.000;0.000;0.000
09:22:34.383000;S2: Bearbeitung Heizen;100.000;100.230;0.000;0.000;0.000;0.000
09:22:34.384000;S2: Bearbeitung Heizen;100.000;100.230;0.000;0.000;0.000;0.000
09:22:34.385000;S2: Bearbeitung Heizen;100.000;100.230;0.000;0.000;0.000;0.000
09:22:34.386000;S2: Bearbeitung Heizen;100.000;100.230;0.000;0.000;0.000;0.000
09:22:34.387000;S2: Bearbeitung Heizen;100.000;100.220;0.000;0.000;0.000;0.000
09:22:34.388000;S2: Bearbeitung Heizen;100.000;100.220;0.000;0.000;0.000;0.000
09:22:34.389000;S2: Bearbeitung Heizen;100.000;100.220;0.000;0.000;0.000;0.000
09:22:34.390000;S2: Bearbeitung Heizen;100.000;100.220;0.000;0.000;0.000;0.000
09:22:34.391000;S2: Bearbeitung Heizen;100.000;100.220;0.000;0.000;0.000;0.000
09:22:34.392000;S2: Bearbeitung Heizen;100.000;100.220;0.000;0.000;0.000;0.000
09:22:34.393000;S2: Bearbeitung Heizen;100.000;100.220;0.000;0.000;0.000;0.000
09:22:34.394000;S2: Bearbeitung Heizen;100.000;100.220;0.000;0.000;0.000;0.000
09:22:34.395000;S2: Bearbeitung Heizen;100.000;100.220;0.000;0.000;0.000;0.000
09:22:34.396000;S2: Bearbeitung Heizen;100.000;100.220;0.000;0.000;0.000;0.000
09:22:34.397000;S2: Bearbeitung Heizen;100.000;100.220;0.000;0.000;0.000;0.000
09:22:34.398000;S2: Bearbeitung Heizen;100.000;100.220;0.000;0.000;0.000;0.000
09:22:34.399000;S2: Bearbeitung Heizen;100.000;100.220;0.000;0.000;0.000;0.000
09:22:34.400000;S2: Bearbeitung Heizen;100.000;100.220;0.000;0.000;0.000;0.000
09:22:34.401000;S2: Bearbeitung Heizen;100.000;100.220;0.000;0.000;0.000;0.000
09:22:34.402000;S2: Bearbeitung Heizen;100.000;100.220;0.000;0.000;0.000;0.000
09:22:34.403000;S2: Bearbeitung Heizen;100.000;100.220;0.000;0.000;0.000;0.000
09:22:34.404000;S2: Bearbeitung Heizen;100.000;100.220;0.000;0.000;0.000;0.000
09:22:34.405000;S2: Bearbeitung Heizen;100.000;100.220;0.000;0.000;0.000;0.000
09:22:34.406000;S2: Bearbeitung Heizen;100.000;100.220;0.000;0.000;0.000;0.000
09:22:34.407000;S2: Bearbeitung Heizen;100.000;100.220;0.000;0.000;0.000;0.000
09:22:34.408000;S2: Bearbeitung Heizen;100.000;100.220;0.000;0.000;0.000;0.000
09:22:34.409000;S2: Bearbeitung Heizen;100.000;100.220;0.000;0.000;0.000;0.000
09:22:34.410000;S2: Bearbeitung Heizen;100.000;100.220;0.000;0.000;0.000;0.000
09:22:34.411000;S2: Bearbeitung Heizen;100.000;100.220;0.000;0.000;0.000;0.000
09:22:34.412000;S2: Bearbeitung Heizen;100.000;100.220;0.000;0.000;0.000;0.000
09:22:34.413000;S2: Bearbeitung Heizen;100.000;100.220;0.000;0.000;0.000;0.000
09:22:34.414000;S2: Bearbeitung Heizen;100.000;100.220;0.000;0.000;0.000;0.000
09:22:34.415000;S2: Bearbeitung Heizen;100.000;100.220;0.000;0.000;0.000;0.000
09:22:34.416000;S2: Bearbeitung Heizen;100.000;100.220;0.000;0.000;0.000;0.000
09:22:34.417000;S2: Bearbeitung Heizen;100.000;100.220;0.000;0.000;0.000;0.000
09:22:34.418000;S2: Bearbeitung Heizen;100.000;100.220;0.000;0.000;0.000;0.000
09:22:34.419000;S2: Bearbeitung Heizen;100.000;100.220;0.000;0.000;0.000;0.000
09:22:34.420000;S2: Bearbeitung Heizen;100.000;100.220;0.000;0.000;0.000;0.000
09:22:34.421000;S2: Bearbeitung Heizen;100.000;100.220;0.000;0.000;0.000;0.000
09:22:34.422000;S2: Bearbeitung Heizen;100.000;100.220;0.000;0.000;0.000;0.000
09:22:34.423000;S2: Bearbeitung Heizen;100.000;100.220;0.000;0.000;0.000;0.000
09:22:34.424000;S2: Bearbeitung Heizen;100.000;100.220;0.000;0.000;0.000;0.000
09:22:34.425000;S2: Bearbeitung Heizen;100.000;100.220;0.000;0.000;0.000;0.000
09:22:34.426000;S2: Bearbeitung Heizen;100.000;100.220;0.000;0.000;0.000;0.000
09:22:34.427000;S2: Bearbeitung Heizen;100.000;100.220;0.000;0.000;0.000;0.000
09:22:34.428000;S2: Bearbeitung Heizen;100.000;100.220;0.000;0.000;0.000;0.000
09:22:34.429000;S2: Bearbeitung Heizen;100.000;100.220;0.000;0.000;0.000;0.000
09:22:34.430000;S2: Bearbeitung Heizen;100.000;100.220;0.000;0.000;0.000;0.000
09:22:34.431000;S2: Bearbeitung Heizen;100.000;100.220;0.000;0.000;0.000;0.000
09:22:34.432000;S2: Bearbeitung Heizen;100.000;100.220;0.000;0.000;0.000;0.000
09:22:34.433000;S2: Bearbeitung Heizen;100.000;100.220;0.000;0.000;0.000;0.000
09:22:34.434000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.435000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.436000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.437000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.438000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.439000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.440000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.441000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.442000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.443000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.444000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.445000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.446000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.447000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.448000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.449000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.450000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.451000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.452000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.453000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.454000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.455000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.456000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.457000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.458000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.459000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.460000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.461000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.462000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.463000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.464000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.465000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.466000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.467000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.468000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.469000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.470000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.471000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.472000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.473000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.474000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.475000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.476000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.477000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.478000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.479000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.480000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.481000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.482000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.483000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.484000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.485000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.486000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.487000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.488000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.489000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.490000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.491000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.492000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.493000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.494000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.495000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.496000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.497000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.498000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.499000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.500000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.501000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.502000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.503000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.504000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.505000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.506000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.507000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.508000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.509000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.510000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.511000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.512000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.513000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.514000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.515000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.516000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.517000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.518000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.519000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.520000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.521000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.522000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.523000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.524000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.525000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.526000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.527000;S2: Bearbeitung Heizen;100.000;100.210;0.000;0.000;0.000;0.000
09:22:34.528000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.529000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.530000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.531000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.532000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.533000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.534000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.535000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.536000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.537000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.538000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.539000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.540000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.541000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.542000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.543000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.544000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.545000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.546000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.547000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.548000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.549000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.550000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.551000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.552000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.553000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.554000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.555000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.556000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.557000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.558000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.559000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.560000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.561000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.562000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.563000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.564000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.565000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.566000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.567000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.568000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.569000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.570000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.571000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.572000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.573000;S2: Bearbeitung Heizen;100.000;100.260;0.000;0.000;0.000;0.000
09:22:34.574000;S2: Bearbeitung Heizen;100.000;100.240;0.000;0.000;0.000;0.000
09:22:34.575000;S2: Bearbeitung Heizen;100.000;100.240;0.000;0.000;0.000;0.000
09:22:34.576000;S2: Bearbeitung Heizen;100.000;100.240;0.000;0.000;0.000;0.000
09:22:34.577000;S2: Bearbeitung Heizen;100.000;100.240;0.000;0.000;0.000;0.000
09:22:34.578000;S2: Bearbeitung Heizen;100.000;100.240;0.000;0.000;0.000;0.000
09:22:34.579000;S2: Bearbeitung Heizen;100.000;100.240;0.000;0.000;0.000;0.000
09:22:34.580000;S2: Bearbeitung Heizen;100.000;100.240;0.000;0.000;0.000;0.000
09:22:34.581000;S2: Bearbeitung Heizen;100.000;100.240;0.000;0.000;0.000;0.000
09:22:34.582000;S2: Bearbeitung Heizen;100.000;100.240;0.000;0.000;0.000;0.000
09:22:34.583000;S2: Bearbeitung Heizen;100.000;100.240;0.000;0.000;0.000;0.000
09:22:34.584000;S2: Bearbeitung Heizen;100.000;100.240;0.000;0.000;0.000;0.000
09:22:34.585000;S2: Bearbeitung Heizen;100.000;100.240;0.000;0.000;0.000;0.000
09:22:34.586000;S2: Bearbeitung Heizen;100.000;100.240;0.000;0.000;0.000;0.000
09:22:34.587000;S2: Bearbeitung Heizen;100.000;100.240;0.000;0.000;0.000;0.000
09:22:34.588000;S2: Bearbeitung Heizen;100.000;100.240;0.000;0.000;0.000;0.000
09:22:34.589000;S2: Bearbeitung Heizen;100.000;100.240;0.000;0.000;0.000;0.000
09:22:34.590000;S2: Bearbeitung Heizen;100.000;100.240;0.000;0.000;0.000;0.000
