;Zustandsname;Flächenheizer oben;Flächenheizer unten;FIT PT100;Druck Formwerkzeug;Stempelposition;Stempelgeschwindigkeit
10:08:15.798000;S2: Bearbeitung Heizen;119.930;119.650;0.000;0.000;0.000;0.000
10:08:15.799000;S2: Bearbeitung Heizen;119.930;119.650;0.000;0.000;0.000;0.000
10:08:15.800000;S2: Bearbeitung Heizen;119.930;119.650;0.000;0.000;0.000;0.000
10:08:15.801000;S2: Bearbeitung Heizen;119.930;119.650;0.000;0.000;0.000;0.000
10:08:15.802000;S2: Bearbeitung Heizen;119.930;119.650;0.000;0.000;0.000;0.000
10:08:15.803000;S2: Bearbeitung Heizen;119.930;119.650;0.000;0.000;0.000;0.000
10:08:15.804000;S2: Bearbeitung Heizen;119.930;119.650;0.000;0.000;0.000;0.000
10:08:15.805000;S2: Bearbeitung Heizen;119.930;119.650;0.000;0.000;0.000;0.000
10:08:15.806000;S2: Bearbeitung Heizen;119.930;119.650;0.000;0.000;0.000;0.000
10:08:15.807000;S2: Bearbeitung Heizen;119.930;119.650;0.000;0.000;0.000;0.000
10:08:15.808000;S2: Bearbeitung Heizen;119.930;119.650;0.000;0.000;0.000;0.000
10:08:15.809000;S2: Bearbeitung Heizen;119.930;119.650;0.000;0.000;0.000;0.000
10:08:15.810000;S2: Bearbeitung Heizen;119.930;119.650;0.000;0.000;0.000;0.000
10:08:15.811000;S2: Bearbeitung Heizen;119.930;119.650;0.000;0.000;0.000;0.000
10:08:15.812000;S2: Bearbeitung Heizen;119.940;119.650;0.000;0.000;0.000;0.000
10:08:15.813000;S2: Bearbeitung Heizen;119.940;119.650;0.000;0.000;0.000;0.000
10:08:15.814000;S2: Bearbeitung Heizen;119.940;119.650;0.000;0.000;0.000;0.000
10:08:15.815000;S2: Bearbeitung Heizen;119.940;119.650;0.000;0.000;0.000;0.000
10:08:15.816000;S2: Bearbeitung Heizen;119.940;119.650;0.000;0.000;0.000;0.000
10:08:15.817000;S2: Bearbeitung Heizen;119.940;119.650;0.000;0.000;0.000;0.000
10:08:15.818000;S2: Bearbeitung Heizen;119.940;119.650;0.000;0.000;0.000;0.000
10:08:15.819000;S2: Bearbeitung Heizen;119.940;119.650;0.000;0.000;0.000;0.000
10:08:15.820000;S2: Bearbeitung Heizen;119.940;119.650;0.000;0.000;0.000;0.000
10:08:15.821000;S2: Bearbeitung Heizen;119.940;119.650;0.000;0.000;0.000;0.000
10:08:15.822000;S2: Bearbeitung Heizen;119.940;119.650;0.000;0.000;0.000;0.000
10:08:15.823000;S2: Bearbeitung Heizen;119.940;119.650;0.000;0.000;0.000;0.000
10:08:15.824000;S2: Bearbeitung Heizen;119.940;119.650;0.000;0.000;0.000;0.000
10:08:15.825000;S2: Bearbeitung Heizen;119.940;119.650;0.000;0.000;0.000;0.000
10:08:15.826000;S2: Bearbeitung Heizen;119.940;119.650;0.000;0.000;0.000;0.000
10:08:15.827000;S2: Bearbeitung Heizen;119.940;119.650;0.000;0.000;0.000;0.000
10:08:15.828000;S2: Bearbeitung Heizen;119.940;119.650;0.000;0.000;0.000;0.000
10:08:15.829000;S2: Bearbeitung Heizen;119.940;119.650;0.000;0.000;0.000;0.000
10:08:15.830000;S2: Bearbeitung Heizen;119.940;119.650;0.000;0.000;0.000;0.000
10:08:15.831000;S2: Bearbeitung Heizen;119.940;119.650;0.000;0.000;0.000;0.000
10:08:15.832000;S2: Bearbeitung Heizen;119.940;119.650;0.000;0.000;0.000;0.000
10:08:15.833000;S2: Bearbeitung Heizen;119.940;119.650;0.000;0.000;0.000;0.000
10:08:15.834000;S2: Bearbeitung Heizen;119.940;119.650;0.000;0.000;0.000;0.000
10:08:15.835000;S2: Bearbeitung Heizen;119.940;119.650;0.000;0.000;0.000;0.000
10:08:15.836000;S2: Bearbeitung Heizen;119.940;119.650;0.000;0.000;0.000;0.000
10:08:15.837000;S2: Bearbeitung Heizen;119.940;119.650;0.000;0.000;0.000;0.000
10:08:15.838000;S2: Bearbeitung Heizen;119.940;119.640;0.000;0.000;0.000;0.000
10:08:15.839000;S2: Bearbeitung Heizen;119.940;119.640;0.000;0.000;0.000;0.000
10:08:15.840000;S2: Bearbeitung Heizen;119.940;119.640;0.000;0.000;0.000;0.000
10:08:15.841000;S2: Bearbeitung Heizen;119.940;119.640;0.000;0.000;0.000;0.000
10:08:15.842000;S2: Bearbeitung Heizen;119.940;119.640;0.000;0.000;0.000;0.000
10:08:15.843000;S2: Bearbeitung Heizen;119.940;119.640;0.000;0.000;0.000;0.000
10:08:15.844000;S2: Bearbeitung Heizen;119.940;119.640;0.000;0.000;0.000;0.000
10:08:15.845000;S2: Bearbeitung Heizen;119.940;119.640;0.000;0.000;0.000;0.000
10:08:15.846000;S2: Bearbeitung Heizen;119.940;119.640;0.000;0.000;0.000;0.000
10:08:15.847000;S2: Bearbeitung Heizen;119.940;119.640;0.000;0.000;0.000;0.000
10:08:15.848000;S2: Bearbeitung Heizen;119.940;119.640;0.000;0.000;0.000;0.000
10:08:15.849000;S2: Bearbeitung Heizen;119.940;119.640;0.000;0.000;0.000;0.000
10:08:15.850000;S2: Bearbeitung Heizen;119.940;119.640;0.000;0.000;0.000;0.000
10:08:15.851000;S2: Bearbeitung Heizen;119.940;119.640;0.000;0.000;0.000;0.000
10:08:15.852000;S2: Bearbeitung Heizen;119.940;119.640;0.000;0.000;0.000;0.000
10:08:15.853000;S2: Bearbeitung Heizen;119.940;119.640;0.000;0.000;0.000;0.000
10:08:15.854000;S2: Bearbeitung Heizen;119.940;119.640;0.000;0.000;0.000;0.000
10:08:15.855000;S2: Bearbeitung Heizen;119.940;119.640;0.000;0.000;0.000;0.000
10:08:15.856000;S2: Bearbeitung Heizen;119.940;119.640;0.000;0.000;0.000;0.000
10:08:15.857000;S2: Bearbeitung Heizen;119.940;119.640;0.000;0.000;0.000;0.000
10:08:15.858000;S2: Bearbeitung Heizen;119.940;119.640;0.000;0.000;0.000;0.000
10:08:15.859000;S2: Bearbeitung Heizen;119.950;119.640;0.000;0.000;0.000;0.000
10:08:15.860000;S2: Bearbeitung Heizen;119.950;119.640;0.000;0.000;0.000;0.000
10:08:15.861000;S2: Bearbeitung Heizen;119.950;119.640;0.000;0.000;0.000;0.000
10:08:15.862000;S2: Bearbeitung Heizen;119.950;119.640;0.000;0.000;0.000;0.000
10:08:15.863000;S2: Bearbeitung Heizen;119.950;119.640;0.000;0.000;0.000;0.000
10:08:15.864000;S2: Bearbeitung Heizen;119.950;119.640;0.000;0.000;0.000;0.000
10:08:15.865000;S2: Bearbeitung Heizen;119.950;119.640;0.000;0.000;0.000;0.000
10:08:15.866000;S2: Bearbeitung Heizen;119.950;119.640;0.000;0.000;0.000;0.000
10:08:15.867000;S2: Bearbeitung Heizen;119.950;119.640;0.000;0.000;0.000;0.000
10:08:15.868000;S2: Bearbeitung Heizen;119.950;119.640;0.000;0.000;0.000;0.000
10:08:15.869000;S2: Bearbeitung Heizen;119.950;119.640;0.000;0.000;0.000;0.000
10:08:15.870000;S2: Bearbeitung Heizen;119.950;119.640;0.000;0.000;0.000;0.000
10:08:15.871000;S2: Bearbeitung Heizen;119.950;119.640;0.000;0.000;0.000;0.000
10:08:15.872000;S2: Bearbeitung Heizen;119.950;119.640;0.000;0.000;0.000;0.000
10:08:15.873000;S2: Bearbeitung Heizen;119.950;119.640;0.000;0.000;0.000;0.000
10:08:15.874000;S2: Bearbeitung Heizen;119.950;119.640;0.000;0.000;0.000;0.000
10:08:15.875000;S2: Bearbeitung Heizen;119.950;119.640;0.000;0.000;0.000;0.000
10:08:15.876000;S2: Bearbeitung Heizen;119.950;119.640;0.000;0.000;0.000;0.000
10:08:15.877000;S2: Bearbeitung Heizen;119.950;119.640;0.000;0.000;0.000;0.000
10:08:15.878000;S2: Bearbeitung Heizen;119.950;119.640;0.000;0.000;0.000;0.000
10:08:15.879000;S2: Bearbeitung Heizen;119.950;119.640;0.000;0.000;0.000;0.000
10:08:15.880000;S2: Bearbeitung Heizen;119.950;119.640;0.000;0.000;0.000;0.000
10:08:15.881000;S2: Bearbeitung Heizen;119.950;119.640;0.000;0.000;0.000;0.000
10:08:15.882000;S2: Bearbeitung Heizen;119.950;119.640;0.000;0.000;0.000;0.000
10:08:15.883000;S2: Bearbeitung Heizen;119.950;119.640;0.000;0.000;0.000;0.000
10:08:15.884000;S2: Bearbeitung Heizen;119.950;119.640;0.000;0.000;0.000;0.000
10:08:15.885000;S2: Bearbeitung Heizen;119.950;119.640;0.000;0.000;0.000;0.000
10:08:15.886000;S2: Bearbeitung Heizen;119.950;119.640;0.000;0.000;0.000;0.000
10:08:15.887000;S2: Bearbeitung Heizen;119.950;119.640;0.000;0.000;0.000;0.000
10:08:15.888000;S2: Bearbeitung Heizen;119.950;119.640;0.000;0.000;0.000;0.000
10:08:15.889000;S2: Bearbeitung Heizen;119.950;119.640;0.000;0.000;0.000;0.000
10:08:15.890000;S2: Bearbeitung Heizen;119.950;119.640;0.000;0.000;0.000;0.000
10:08:15.891000;S2: Bearbeitung Heizen;119.950;119.640;0.000;0.000;0.000;0.000
10:08:15.892000;S2: Bearbeitung Heizen;119.950;119.640;0.000;0.000;0.000;0.000
10:08:15.893000;S2: Bearbeitung Heizen;119.950;119.640;0.000;0.000;0.000;0.000
10:08:15.894000;S2: Bearbeitung Heizen;119.950;119.640;0.000;0.000;0.000;0.000
10:08:15.895000;S2: Bearbeitung Heizen;119.950;119.640;0.000;0.000;0.000;0.000
10:08:15.896000;S2: Bearbeitung Heizen;119.950;119.640;0.000;0.000;0.000;0.000
10:08:15.897000;S2: Bearbeitung Heizen;119.950;119.640;0.000;0.000;0.000;0.000
10:08:15.898000;S2: Bearbeitung Heizen;119.950;119.640;0.000;0.000;0.000;0.000
10:08:15.899000;S2: Bearbeitung Heizen;119.950;119.640;0.000;0.000;0.000;0.000
10:08:15.900000;S2: Bearbeitung Heizen;119.950;119.640;0.000;0.000;0.000;0.000
10:08:15.901000;S2: Bearbeitung Heizen;119.950;119.640;0.000;0.000;0.000;0.000
10:08:15.902000;S2: Bearbeitung Heizen;119.950;119.640;0.000;0.000;0.000;0.000
10:08:15.903000;S2: Bearbeitung Heizen;119.950;119.640;0.000;0.000;0.000;0.000
10:08:15.904000;S2: Bearbeitung Heizen;119.950;119.640;0.000;0.000;0.000;0.000
10:08:15.905000;S2: Bearbeitung Heizen;119.950;119.640;0.000;0.000;0.000;0.000
10:08:15.906000;S2: Bearbeitung Heizen;119.940;119.640;0.000;0.000;0.000;0.000
10:08:15.907000;S2: Bearbeitung Heizen;119.940;119.640;0.000;0.000;0.000;0.000
10:08:15.908000;S2: Bearbeitung Heizen;119.940;119.640;0.000;0.000;0.000;0.000
10:08:15.909000;S2: Bearbeitung Heizen;119.940;119.640;0.000;0.000;0.000;0.000
10:08:15.910000;S2: Bearbeitung Heizen;119.940;119.640;0.000;0.000;0.000;0.000
10:08:15.911000;S2: Bearbeitung Heizen;119.940;119.640;0.000;0.000;0.000;0.000
10:08:15.912000;S2: Bearbeitung Heizen;119.940;119.640;0.000;0.000;0.000;0.000
10:08:15.913000;S2: Bearbeitung Heizen;119.940;119.640;0.000;0.000;0.000;0.000
10:08:15.914000;S2: Bearbeitung Heizen;119.940;119.640;0.000;0.000;0.000;0.000
10:08:15.915000;S2: Bearbeitung Heizen;119.940;119.640;0.000;0.000;0.000;0.000
10:08:15.916000;S2: Bearbeitung Heizen;119.940;119.640;0.000;0.000;0.000;0.000
10:08:15.917000;S2: Bearbeitung Heizen;119.940;119.640;0.000;0.000;0.000;0.000
10:08:15.918000;S2: Bearbeitung Heizen;119.940;119.640;0.000;0.000;0.000;0.000
10:08:15.919000;S2: Bearbeitung Heizen;119.940;119.640;0.000;0.000;0.000;0.000
10:08:15.920000;S2: Bearbeitung Heizen;119.940;119.640;0.000;0.000;0.000;0.000
10:08:15.921000;S2: Bearbeitung Heizen;119.940;119.640;0.000;0.000;0.000;0.000
10:08:15.922000;S2: Bearbeitung Heizen;119.940;119.640;0.000;0.000;0.000;0.000
10:08:15.923000;S2: Bearbeitung Heizen;119.940;119.640;0.000;0.000;0.000;0.000
10:08:15.924000;S2: Bearbeitung Heizen;119.940;119.640;0.000;0.000;0.000;0.000
10:08:15.925000;S2: Bearbeitung Heizen;119.940;119.640;0.000;0.000;0.000;0.000
10:08:15.926000;S2: Bearbeitung Heizen;119.940;119.640;0.000;0.000;0.000;0.000
10:08:15.927000;S2: Bearbeitung Heizen;119.940;119.640;0.000;0.000;0.000;0.000
10:08:15.928000;S2: Bearbeitung Heizen;119.940;119.640;0.000;0.000;0.000;0.000
10:08:15.929000;S2: Bearbeitung Heizen;119.940;119.640;0.000;0.000;0.000;0.000
10:08:15.930000;S2: Bearbeitung Heizen;119.940;119.640;0.000;0.000;0.000;0.000
10:08:15.931000;S2: Bearbeitung Heizen;119.940;119.640;0.000;0.000;0.000;0.000
10:08:15.932000;S2: Bearbeitung Heizen;119.940;119.620;0.000;0.000;0.000;0.000
10:08:15.933000;S2: Bearbeitung Heizen;119.940;119.620;0.000;0.000;0.000;0.000
10:08:15.934000;S2: Bearbeitung Heizen;119.940;119.620;0.000;0.000;0.000;0.000
10:08:15.935000;S2: Bearbeitung Heizen;119.940;119.620;0.000;0.000;0.000;0.000
10:08:15.936000;S2: Bearbeitung Heizen;119.940;119.620;0.000;0.000;0.000;0.000
10:08:15.937000;S2: Bearbeitung Heizen;119.940;119.620;0.000;0.000;0.000;0.000
10:08:15.938000;S2: Bearbeitung Heizen;119.940;119.620;0.000;0.000;0.000;0.000
10:08:15.939000;S2: Bearbeitung Heizen;119.940;119.620;0.000;0.000;0.000;0.000
10:08:15.940000;S2: Bearbeitung Heizen;119.940;119.620;0.000;0.000;0.000;0.000
10:08:15.941000;S2: Bearbeitung Heizen;119.940;119.620;0.000;0.000;0.000;0.000
10:08:15.942000;S2: Bearbeitung Heizen;119.940;119.620;0.000;0.000;0.000;0.000
10:08:15.943000;S2: Bearbeitung Heizen;119.940;119.620;0.000;0.000;0.000;0.000
10:08:15.944000;S2: Bearbeitung Heizen;119.940;119.620;0.000;0.000;0.000;0.000
10:08:15.945000;S2: Bearbeitung Heizen;119.940;119.620;0.000;0.000;0.000;0.000
10:08:15.946000;S2: Bearbeitung Heizen;119.940;119.620;0.000;0.000;0.000;0.000
10:08:15.947000;S2: Bearbeitung Heizen;119.940;119.620;0.000;0.000;0.000;0.000
10:08:15.948000;S2: Bearbeitung Heizen;119.940;119.620;0.000;0.000;0.000;0.000
10:08:15.949000;S2: Bearbeitung Heizen;119.940;119.620;0.000;0.000;0.000;0.000
10:08:15.950000;S2: Bearbeitung Heizen;119.940;119.620;0.000;0.000;0.000;0.000
10:08:15.951000;S2: Bearbeitung Heizen;119.940;119.620;0.000;0.000;0.000;0.000
10:08:15.952000;S2: Bearbeitung Heizen;119.950;119.620;0.000;0.000;0.000;0.000
10:08:15.953000;S2: Bearbeitung Heizen;119.950;119.620;0.000;0.000;0.000;0.000
10:08:15.954000;S2: Bearbeitung Heizen;119.950;119.620;0.000;0.000;0.000;0.000
10:08:15.955000;S2: Bearbeitung Heizen;119.950;119.620;0.000;0.000;0.000;0.000
10:08:15.956000;S2: Bearbeitung Heizen;119.950;119.620;0.000;0.000;0.000;0.000
10:08:15.957000;S2: Bearbeitung Heizen;119.950;119.620;0.000;0.000;0.000;0.000
10:08:15.958000;S2: Bearbeitung Heizen;119.950;119.620;0.000;0.000;0.000;0.000
10:08:15.959000;S2: Bearbeitung Heizen;119.950;119.620;0.000;0.000;0.000;0.000
10:08:15.960000;S2: Bearbeitung Heizen;119.950;119.620;0.000;0.000;0.000;0.000
10:08:15.961000;S2: Bearbeitung Heizen;119.950;119.620;0.000;0.000;0.000;0.000
10:08:15.962000;S2: Bearbeitung Heizen;119.950;119.620;0.000;0.000;0.000;0.000
10:08:15.963000;S2: Bearbeitung Heizen;119.950;119.620;0.000;0.000;0.000;0.000
10:08:15.964000;S2: Bearbeitung Heizen;119.950;119.620;0.000;0.000;0.000;0.000
10:08:15.965000;S2: Bearbeitung Heizen;119.950;119.620;0.000;0.000;0.000;0.000
10:08:15.966000;S2: Bearbeitung Heizen;119.950;119.620;0.000;0.000;0.000;0.000
10:08:15.967000;S2: Bearbeitung Heizen;119.950;119.620;0.000;0.000;0.000;0.000
10:08:15.968000;S2: Bearbeitung Heizen;119.950;119.620;0.000;0.000;0.000;0.000
10:08:15.969000;S2: Bearbeitung Heizen;119.950;119.620;0.000;0.000;0.000;0.000
10:08:15.970000;S2: Bearbeitung Heizen;119.950;119.620;0.000;0.000;0.000;0.000
10:08:15.971000;S2: Bearbeitung Heizen;119.950;119.620;0.000;0.000;0.000;0.000
10:08:15.972000;S2: Bearbeitung Heizen;119.950;119.620;0.000;0.000;0.000;0.000
10:08:15.973000;S2: Bearbeitung Heizen;119.950;119.620;0.000;0.000;0.000;0.000
10:08:15.974000;S2: Bearbeitung Heizen;119.950;119.620;0.000;0.000;0.000;0.000
10:08:15.975000;S2: Bearbeitung Heizen;119.950;119.620;0.000;0.000;0.000;0.000
10:08:15.976000;S2: Bearbeitung Heizen;119.950;119.620;0.000;0.000;0.000;0.000
10:08:15.977000;S2: Bearbeitung Heizen;119.950;119.620;0.000;0.000;0.000;0.000
10:08:15.978000;S2: Bearbeitung Heizen;119.950;119.620;0.000;0.000;0.000;0.000
10:08:15.979000;S2: Bearbeitung Heizen;119.950;119.620;0.000;0.000;0.000;0.000
10:08:15.980000;S2: Bearbeitung Heizen;119.950;119.620;0.000;0.000;0.000;0.000
10:08:15.981000;S2: Bearbeitung Heizen;119.950;119.620;0.000;0.000;0.000;0.000
10:08:15.982000;S2: Bearbeitung Heizen;119.950;119.620;0.000;0.000;0.000;0.000
10:08:15.983000;S2: Bearbeitung Heizen;119.950;119.620;0.000;0.000;0.000;0.000
10:08:15.984000;S2: Bearbeitung Heizen;119.950;119.620;0.000;0.000;0.000;0.000
10:08:15.985000;S2: Bearbeitung Heizen;119.950;119.620;0.000;0.000;0.000;0.000
10:08:15.986000;S2: Bearbeitung Heizen;119.950;119.620;0.000;0.000;0.000;0.000
10:08:15.987000;S2: Bearbeitung Heizen;119.950;119.620;0.000;0.000;0.000;0.000
10:08:15.988000;S2: Bearbeitung Heizen;119.950;119.620;0.000;0.000;0.000;0.000
10:08:15.989000;S2: Bearbeitung Heizen;119.950;119.620;0.000;0.000;0.000;0.000
10:08:15.990000;S2: Bearbeitung Heizen;119.950;119.620;0.000;0.000;0.000;0.000
10:08:15.991000;S2: Bearbeitung Heizen;119.950;119.620;0.000;0.000;0.000;0.000
10:08:15.992000;S2: Bearbeitung Heizen;119.950;119.620;0.000;0.000;0.000;0.000
10:08:15.993000;S2: Bearbeitung Heizen;119.950;119.620;0.000;0.000;0.000;0.000
10:08:15.994000;S2: Bearbeitung Heizen;119.950;119.620;0.000;0.000;0.000;0.000
10:08:15.995000;S2: Bearbeitung Heizen;119.950;119.620;0.000;0.000;0.000;0.000
10:08:15.996000;S2: Bearbeitung Heizen;119.950;119.620;0.000;0.000;0.000;0.000
10:08:15.997000;S2: Bearbeitung Heizen;119.950;119.620;0.000;0.000;0.000;0.000
10:08:15.998000;S2: Bearbeitung Heizen;119.950;119.620;0.000;0.000;0.000;0.000
10:08:15.999000;S2: Bearbeitung Heizen;119.970;119.620;0.000;0.000;0.000;0.000
10:08:16;S2: Bearbeitung Heizen;119.970;119.620;0.000;0.000;0.000;0.000
10:08:16.001000;S2: Bearbeitung Heizen;119.970;119.620;0.000;0.000;0.000;0.000
10:08:16.002000;S2: Bearbeitung Heizen;119.970;119.620;0.000;0.000;0.000;0.000
10:08:16.003000;S2: Bearbeitung Heizen;119.970;119.620;0.000;0.000;0.000;0.000
10:08:16.004000;S2: Bearbeitung Heizen;119.970;119.620;0.000;0.000;0.000;0.000
10:08:16.005000;S2: Bearbeitung Heizen;119.970;119.620;0.000;0.000;0.000;0.000
10:08:16.006000;S2: Bearbeitung Heizen;119.970;119.620;0.000;0.000;0.000;0.000
10:08:16.007000;S2: Bearbeitung Heizen;119.970;119.620;0.000;0.000;0.000;0.000
10:08:16.008000;S2: Bearbeitung Heizen;119.970;119.620;0.000;0.000;0.000;0.000
10:08:16.009000;S2: Bearbeitung Heizen;119.970;119.620;0.000;0.000;0.000;0.000
10:08:16.010000;S2: Bearbeitung Heizen;119.970;119.620;0.000;0.000;0.000;0.000
10:08:16.011000;S2: Bearbeitung Heizen;119.970;119.620;0.000;0.000;0.000;0.000
10:08:16.012000;S2: Bearbeitung Heizen;119.970;119.620;0.000;0.000;0.000;0.000
10:08:16.013000;S2: Bearbeitung Heizen;119.970;119.620;0.000;0.000;0.000;0.000
10:08:16.014000;S2: Bearbeitung Heizen;119.970;119.620;0.000;0.000;0.000;0.000
10:08:16.015000;S2: Bearbeitung Heizen;119.970;119.620;0.000;0.000;0.000;0.000
10:08:16.016000;S2: Bearbeitung Heizen;119.970;119.620;0.000;0.000;0.000;0.000
10:08:16.017000;S2: Bearbeitung Heizen;119.970;119.620;0.000;0.000;0.000;0.000
10:08:16.018000;S2: Bearbeitung Heizen;119.970;119.620;0.000;0.000;0.000;0.000
10:08:16.019000;S2: Bearbeitung Heizen;119.970;119.620;0.000;0.000;0.000;0.000
10:08:16.020000;S2: Bearbeitung Heizen;119.970;119.620;0.000;0.000;0.000;0.000
10:08:16.021000;S2: Bearbeitung Heizen;119.970;119.620;0.000;0.000;0.000;0.000
10:08:16.022000;S2: Bearbeitung Heizen;119.970;119.620;0.000;0.000;0.000;0.000
10:08:16.023000;S2: Bearbeitung Heizen;119.970;119.620;0.000;0.000;0.000;0.000
10:08:16.024000;S2: Bearbeitung Heizen;119.970;119.620;0.000;0.000;0.000;0.000
10:08:16.025000;S2: Bearbeitung Heizen;119.970;119.610;0.000;0.000;0.000;0.000
10:08:16.026000;S2: Bearbeitung Heizen;119.970;119.610;0.000;0.000;0.000;0.000
10:08:16.027000;S2: Bearbeitung Heizen;119.970;119.610;0.000;0.000;0.000;0.000
10:08:16.028000;S2: Bearbeitung Heizen;119.970;119.610;0.000;0.000;0.000;0.000
10:08:16.029000;S2: Bearbeitung Heizen;119.970;119.610;0.000;0.000;0.000;0.000
10:08:16.030000;S2: Bearbeitung Heizen;119.970;119.610;0.000;0.000;0.000;0.000
10:08:16.031000;S2: Bearbeitung Heizen;119.970;119.610;0.000;0.000;0.000;0.000
10:08:16.032000;S2: Bearbeitung Heizen;119.970;119.610;0.000;0.000;0.000;0.000
10:08:16.033000;S2: Bearbeitung Heizen;119.970;119.610;0.000;0.000;0.000;0.000
10:08:16.034000;S2: Bearbeitung Heizen;119.970;119.610;0.000;0.000;0.000;0.000
10:08:16.035000;S2: Bearbeitung Heizen;119.970;119.610;0.000;0.000;0.000;0.000
10:08:16.036000;S2: Bearbeitung Heizen;119.970;119.610;0.000;0.000;0.000;0.000
10:08:16.037000;S2: Bearbeitung Heizen;119.970;119.610;0.000;0.000;0.000;0.000
10:08:16.038000;S2: Bearbeitung Heizen;119.970;119.610;0.000;0.000;0.000;0.000
10:08:16.039000;S2: Bearbeitung Heizen;119.970;119.610;0.000;0.000;0.000;0.000
10:08:16.040000;S2: Bearbeitung Heizen;119.970;119.610;0.000;0.000;0.000;0.000
10:08:16.041000;S2: Bearbeitung Heizen;119.970;119.610;0.000;0.000;0.000;0.000
10:08:16.042000;S2: Bearbeitung Heizen;119.970;119.610;0.000;0.000;0.000;0.000
10:08:16.043000;S2: Bearbeitung Heizen;119.970;119.610;0.000;0.000;0.000;0.000
10:08:16.044000;S2: Bearbeitung Heizen;119.970;119.610;0.000;0.000;0.000;0.000
10:08:16.045000;S2: Bearbeitung Heizen;119.970;119.610;0.000;0.000;0.000;0.000
10:08:16.046000;S2: Bearbeitung Heizen;119.970;119.610;0.000;0.000;0.000;0.000
10:08:16.047000;S2: Bearbeitung Heizen;119.970;119.610;0.000;0.000;0.000;0.000
10:08:16.048000;S2: Bearbeitung Heizen;119.970;119.610;0.000;0.000;0.000;0.000
10:08:16.049000;S2: Bearbeitung Heizen;119.970;119.610;0.000;0.000;0.000;0.000
10:08:16.050000;S2: Bearbeitung Heizen;119.970;119.610;0.000;0.000;0.000;0.000
10:08:16.051000;S2: Bearbeitung Heizen;119.970;119.610;0.000;0.000;0.000;0.000
10:08:16.052000;S2: Bearbeitung Heizen;119.970;119.610;0.000;0.000;0.000;0.000
10:08:16.053000;S2: Bearbeitung Heizen;119.970;119.610;0.000;0.000;0.000;0.000
10:08:16.054000;S2: Bearbeitung Heizen;119.970;119.610;0.000;0.000;0.000;0.000
10:08:16.055000;S2: Bearbeitung Heizen;119.970;119.610;0.000;0.000;0.000;0.000
10:08:16.056000;S2: Bearbeitung Heizen;119.970;119.610;0.000;0.000;0.000;0.000
10:08:16.057000;S2: Bearbeitung Heizen;119.970;119.610;0.000;0.000;0.000;0.000
10:08:16.058000;S2: Bearbeitung Heizen;119.970;119.610;0.000;0.000;0.000;0.000
10:08:16.059000;S2: Bearbeitung Heizen;119.970;119.610;0.000;0.000;0.000;0.000
10:08:16.060000;S2: Bearbeitung Heizen;119.970;119.610;0.000;0.000;0.000;0.000
10:08:16.061000;S2: Bearbeitung Heizen;119.970;119.610;0.000;0.000;0.000;0.000
10:08:16.062000;S2: Bearbeitung Heizen;119.970;119.610;0.000;0.000;0.000;0.000
10:08:16.063000;S2: Bearbeitung Heizen;119.970;119.610;0.000;0.000;0.000;0.000
10:08:16.064000;S2: Bearbeitung Heizen;119.970;119.610;0.000;0.000;0.000;0.000
10:08:16.065000;S2: Bearbeitung Heizen;119.970;119.610;0.000;0.000;0.000;0.000
10:08:16.066000;S2: Bearbeitung Heizen;119.970;119.610;0.000;0.000;0.000;0.000
10:08:16.067000;S2: Bearbeitung Heizen;119.970;119.610;0.000;0.000;0.000;0.000
10:08:16.068000;S2: Bearbeitung Heizen;119.970;119.610;0.000;0.000;0.000;0.000
10:08:16.069000;S2: Bearbeitung Heizen;119.970;119.610;0.000;0.000;0.000;0.000
10:08:16.070000;S2: Bearbeitung Heizen;119.970;119.610;0.000;0.000;0.000;0.000
10:08:16.071000;S2: Bearbeitung Heizen;119.970;119.610;0.000;0.000;0.000;0.000
10:08:16.072000;S2: Bearbeitung Heizen;119.970;119.640;0.000;0.000;0.000;0.000
10:08:16.073000;S2: Bearbeitung Heizen;119.970;119.640;0.000;0.000;0.000;0.000
10:08:16.074000;S2: Bearbeitung Heizen;119.970;119.640;0.000;0.000;0.000;0.000
10:08:16.075000;S2: Bearbeitung Heizen;119.970;119.640;0.000;0.000;0.000;0.000
10:08:16.076000;S2: Bearbeitung Heizen;119.970;119.640;0.000;0.000;0.000;0.000
10:08:16.077000;S2: Bearbeitung Heizen;119.970;119.640;0.000;0.000;0.000;0.000
10:08:16.078000;S2: Bearbeitung Heizen;119.970;119.640;0.000;0.000;0.000;0.000
10:08:16.079000;S2: Bearbeitung Heizen;119.970;119.640;0.000;0.000;0.000;0.000
10:08:16.080000;S2: Bearbeitung Heizen;119.970;119.640;0.000;0.000;0.000;0.000
10:08:16.081000;S2: Bearbeitung Heizen;119.970;119.640;0.000;0.000;0.000;0.000
10:08:16.082000;S2: Bearbeitung Heizen;119.970;119.640;0.000;0.000;0.000;0.000
10:08:16.083000;S2: Bearbeitung Heizen;119.970;119.640;0.000;0.000;0.000;0.000
10:08:16.084000;S2: Bearbeitung Heizen;119.970;119.640;0.000;0.000;0.000;0.000
10:08:16.085000;S2: Bearbeitung Heizen;119.970;119.640;0.000;0.000;0.000;0.000
10:08:16.086000;S2: Bearbeitung Heizen;119.970;119.640;0.000;0.000;0.000;0.000
10:08:16.087000;S2: Bearbeitung Heizen;119.970;119.640;0.000;0.000;0.000;0.000
